side,row,col,board_no,socket,label,shift
back,1,17,31,58,031-58,0.5
back,0,18,31,59,031-59,0
back,0,19,31,60,031-60,0
back,1,16,32,1,032-01,0.5
back,2,16,32,2,032-02,0
back,2,15,32,3,032-03,0
back,7,15,32,18,032-18,0.5
back,9,14,32,19,032-19,0.5
back,21,14,32,20,032-20,0.5
back,8,15,32,21,032-21,0
back,21,15,32,22,032-22,0.5
back,13,14,32,23,032-23,0.5
back,10,14,32,24,032-24,0
back,15,14,32,25,032-25,0.5
back,14,16,32,26,032-26,0
back,12,15,32,27,032-27,0
back,13,15,32,28,032-28,0.5
back,11,15,32,29,032-29,0.5
back,12,16,32,30,032-30,0
back,15,16,32,31,032-31,0.5
back,10,17,32,32,032-32,0
back,21,16,32,33,032-33,0.5
back,14,17,32,34,032-34,0
back,16,17,32,35,032-35,0
back,10,19,32,36,032-36,0
back,16,18,32,37,032-37,0
back,12,18,32,38,032-38,0
back,9,19,32,39,032-39,0.5
back,8,19,32,40,032-40,0
back,15,17,32,41,032-41,0.5
back,13,18,32,42,032-42,0.5
back,7,18,32,43,032-43,0.5
back,7,19,32,44,032-44,0.5
back,8,17,32,45,032-45,0
back,6,19,32,46,032-46,0
back,3,18,32,55,032-55,0.5
back,3,17,32,56,032-56,0.5
back,1,19,32,57,032-57,0.5
back,2,19,32,58,032-58,0
back,2,18,32,59,032-59,0
back,1,18,32,60,032-60,0.5
