side,row,col,board_no,socket,label,shift
back,15,18,70,46,070-46,0.5
back,14,20,70,47,070-47,0
back,14,21,70,48,070-48,0
back,14,19,70,49,070-49,0
back,14,22,70,50,070-50,0
back,13,19,70,51,070-51,0.5
back,13,18,70,52,070-52,0.5
back,13,21,70,53,070-53,0.5
back,12,19,70,54,070-54,0
back,12,21,70,55,070-55,0
back,12,22,70,56,070-56,0
back,11,19,70,57,070-57,0.5
back,11,21,70,58,070-58,0.5
back,11,20,70,59,070-59,0.5
back,10,20,70,60,070-60,0
back,15,15,71,17,071-17,0.5
back,16,18,71,18,071-18,0
back,16,17,71,19,071-19,0
back,17,15,71,20,071-20,0.5
back,23,14,71,21,071-21,0.5
back,23,15,71,22,071-22,0.5
back,25,14,71,23,071-23,0.5
back,22,15,71,24,071-24,0
back,19,15,71,25,071-25,0.5
back,21,15,71,26,071-26,0.5
back,22,16,71,27,071-27,0
back,20,16,71,28,071-28,0
back,25,16,71,29,071-29,0.5
back,23,16,71,30,071-30,0.5
back,20,17,71,31,071-31,0
back,19,17,71,32,071-32,0.5
back,25,17,71,33,071-33,0.5
back,21,17,71,34,071-34,0.5
back,22,18,71,35,071-35,0
back,21,18,71,36,071-36,0.5
back,23,18,71,37,071-37,0.5
back,25,18,71,38,071-38,0.5
back,19,19,71,39,071-39,0.5
back,18,20,71,40,071-40,0
back,17,21,71,41,071-41,0.5
back,16,21,71,42,071-42,0
back,16,22,71,43,071-43,0
back,15,20,71,45,071-45,0.5
back,13,20,71,52,071-52,0.5
back,12,20,71,55,071-55,0
back,1,4,72,1,072-01,0.5
back,0,4,72,2,072-02,0
back,1,3,72,3,072-03,0.5
back,0,3,72,4,072-04,0
back,1,2,72,5,072-05,0.5
back,0,2,72,6,072-06,0
back,2,3,72,7,072-07,0
back,2,2,72,8,072-08,0
back,2,4,72,9,072-09,0
back,3,3,72,10,072-10,0.5
back,3,2,72,11,072-11,0.5
back,4,3,72,12,072-12,0
back,4,2,72,13,072-13,0
back,4,4,72,14,072-14,0
back,5,2,72,15,072-15,0.5
back,5,3,72,16,072-16,0.5
back,6,3,72,17,072-17,0
back,6,2,72,18,072-18,0
back,6,4,72,19,072-19,0
back,7,2,72,20,072-20,0.5
back,7,3,72,21,072-21,0.5
back,7,4,72,22,072-22,0.5
back,8,3,72,23,072-23,0
back,8,2,72,24,072-24,0
back,9,2,72,25,072-25,0.5
back,10,2,72,26,072-26,0
back,10,3,72,27,072-27,0
back,9,3,72,28,072-28,0.5
back,8,4,72,29,072-29,0
back,9,4,72,30,072-30,0.5
back,8,5,72,31,072-31,0
back,10,5,72,32,072-32,0
back,9,5,72,33,072-33,0.5
back,10,6,72,35,072-35,0
back,9,6,72,36,072-36,0.5
back,8,6,72,39,072-39,0
back,7,6,72,42,072-42,0.5
back,7,5,72,43,072-43,0.5
back,6,6,72,45,072-45,0
back,6,5,72,46,072-46,0
back,5,6,72,48,072-48,0.5
back,5,5,72,49,072-49,0.5
back,5,4,72,50,072-50,0.5
back,4,5,72,51,072-51,0
back,4,6,72,52,072-52,0
back,3,4,72,53,072-53,0.5
back,3,6,72,54,072-54,0.5
back,3,5,72,55,072-55,0.5
back,2,5,72,56,072-56,0
back,2,6,72,57,072-57,0
back,1,5,72,58,072-58,0.5
back,0,6,72,59,072-59,0
back,0,5,72,60,072-60,0
back,0,9,73,1,073-01,0
back,1,8,73,2,073-02,0.5
back,0,8,73,3,073-03,0
back,0,7,73,4,073-04,0
back,1,7,73,5,073-05,0.5
back,1,6,73,6,073-06,0.5
back,2,7,73,7,073-07,0
back,2,8,73,8,073-08,0
back,1,9,73,9,073-09,0.5
back,3,7,73,10,073-10,0.5
back,2,9,73,11,073-11,0
back,3,8,73,12,073-12,0.5
back,4,7,73,13,073-13,0
back,4,8,73,14,073-14,0
back,4,9,73,15,073-15,0
back,5,7,73,16,073-16,0.5
back,5,8,73,17,073-17,0.5
back,6,7,73,18,073-18,0
back,6,8,73,19,073-19,0
back,6,9,73,20,073-20,0
back,7,7,73,21,073-21,0.5
back,7,8,73,22,073-22,0.5
back,8,7,73,24,073-24,0
back,8,8,73,25,073-25,0
back,9,7,73,26,073-26,0.5
back,10,8,73,27,073-27,0
back,9,8,73,28,073-28,0.5
back,10,9,73,29,073-29,0
back,8,9,73,30,073-30,0
back,7,9,73,31,073-31,0.5
back,9,9,73,32,073-32,0.5
back,8,10,73,33,073-33,0
back,9,10,73,34,073-34,0.5
back,9,11,73,36,073-36,0.5
back,8,11,73,37,073-37,0
back,7,11,73,39,073-39,0.5
back,7,10,73,40,073-40,0.5
back,6,12,73,42,073-42,0
back,6,11,73,43,073-43,0
back,6,10,73,44,073-44,0
back,5,11,73,46,073-46,0.5
back,5,10,73,47,073-47,0.5
back,5,9,73,48,073-48,0.5
back,4,12,73,49,073-49,0
back,4,11,73,50,073-50,0
back,4,10,73,51,073-51,0
back,3,11,73,52,073-52,0.5
back,3,10,73,53,073-53,0.5
back,3,9,73,54,073-54,0.5
back,2,10,73,55,073-55,0
back,2,11,73,56,073-56,0
back,1,11,73,57,073-57,0.5
back,0,11,73,58,073-58,0
back,0,10,73,59,073-59,0
back,1,10,73,60,073-60,0.5
back,1,14,74,1,074-01,0.5
back,0,14,74,2,074-02,0
back,1,13,74,3,074-03,0.5
back,0,13,74,4,074-04,0
back,0,12,74,5,074-05,0
back,1,12,74,6,074-06,0.5
back,2,14,74,7,074-07,0
back,2,13,74,8,074-08,0
back,2,12,74,9,074-09,0
back,3,14,74,10,074-10,0.5
back,3,13,74,11,074-11,0.5
back,3,12,74,12,074-12,0.5
back,4,14,74,13,074-13,0
back,4,13,74,14,074-14,0
back,5,14,74,15,074-15,0.5
back,5,13,74,16,074-16,0.5
back,5,12,74,17,074-17,0.5
back,6,14,74,18,074-18,0
back,6,13,74,19,074-19,0
back,7,13,74,21,074-21,0.5
back,7,12,74,22,074-22,0.5
back,8,12,74,24,074-24,0
back,8,13,74,25,074-25,0
back,9,12,74,26,074-26,0.5
back,9,13,74,27,074-27,0.5
back,8,14,74,28,074-28,0
back,9,14,74,29,074-29,0.5
back,7,14,74,30,074-30,0.5
back,8,15,74,31,074-31,0
back,10,15,74,32,074-32,0
back,9,15,74,33,074-33,0.5
back,9,16,74,35,074-35,0.5
back,8,16,74,36,074-36,0
back,8,17,74,37,074-37,0
back,7,15,74,39,074-39,0.5
back,7,16,74,40,074-40,0.5
back,6,16,74,42,074-42,0
back,6,15,74,43,074-43,0
back,6,17,74,44,074-44,0
back,5,15,74,46,074-46,0.5
back,5,16,74,47,074-47,0.5
back,4,15,74,48,074-48,0
back,4,16,74,49,074-49,0
back,4,17,74,50,074-50,0
back,3,15,74,51,074-51,0.5
back,2,15,74,52,074-52,0
back,3,16,74,53,074-53,0.5
back,0,15,74,54,074-54,0
back,2,16,74,55,074-55,0
back,1,15,74,56,074-56,0.5
back,2,17,74,57,074-57,0
back,0,16,74,58,074-58,0
back,0,17,74,59,074-59,0
back,1,16,74,60,074-60,0.5
back,1,19,75,1,075-01,0.5
back,0,19,75,2,075-02,0
back,1,18,75,3,075-03,0.5
back,0,18,75,4,075-04,0
back,1,17,75,5,075-05,0.5
back,2,18,75,6,075-06,0
back,2,19,75,7,075-07,0
back,3,19,75,8,075-08,0.5
back,3,18,75,9,075-09,0.5
back,3,17,75,10,075-10,0.5
back,4,19,75,11,075-11,0
back,4,18,75,12,075-12,0
back,5,19,75,13,075-13,0.5
back,5,18,75,14,075-14,0.5
back,5,17,75,15,075-15,0.5
back,6,19,75,16,075-16,0
back,6,18,75,17,075-17,0
back,7,18,75,19,075-19,0.5
back,7,17,75,20,075-20,0.5
back,8,18,75,23,075-23,0
back,9,17,75,25,075-25,0.5
back,10,18,75,26,075-26,0
back,9,18,75,28,075-28,0.5
back,10,19,75,29,075-29,0
back,8,19,75,30,075-30,0
back,9,19,75,31,075-31,0.5
back,8,20,75,33,075-33,0
back,9,20,75,34,075-34,0.5
back,10,21,75,35,075-35,0
back,10,22,75,36,075-36,0
back,9,21,75,37,075-37,0.5
back,8,21,75,38,075-38,0
back,8,22,75,39,075-39,0
back,7,19,75,40,075-40,0.5
back,7,20,75,41,075-41,0.5
back,7,21,75,42,075-42,0.5
back,6,20,75,43,075-43,0
back,6,22,75,44,075-44,0
back,6,21,75,45,075-45,0
back,5,20,75,46,075-46,0.5
back,4,20,75,47,075-47,0
back,5,21,75,48,075-48,0.5
back,4,22,75,49,075-49,0
back,3,21,75,50,075-50,0.5
back,2,22,75,51,075-51,0
back,4,21,75,52,075-52,0
back,1,21,75,53,075-53,0.5
back,3,20,75,54,075-54,0.5
back,2,20,75,55,075-55,0
back,0,22,75,56,075-56,0
back,1,20,75,57,075-57,0.5
back,0,21,75,58,075-58,0
back,2,21,75,59,075-59,0
back,0,20,75,60,075-60,0
